pack_combo,mass,series,parallel,mass_kg,batt_mass,accel_time,skidpad_time,endur_time,energy_wh,final_soc,pack_energy_kwh,final_energy_kwh,total_points,score_breakdown
[108   2],240,108,2,240,15.552,3.707720844568186,4.56660959939957,1723.5549300424673,3256.2617171837596,0.054923890265285574,3.888,3.2902513631042876,397.0761333190251,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=21.791993578354294, endurance=109.72549166837275, efficiency=90.55864807229801)"
[108   2],245,108,2,245,15.552,3.7300323602843406,4.464215027810155,1731.8884535327102,3246.60997451059,0.058064132870827186,3.888,3.280385794342173,392.36667468388725,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=20.451300589692746, endurance=106.64457895917725, efficiency=90.27079513501721)"
[108   2],250,108,2,250,15.552,3.744515743492414,4.509360168975846,1730.9061560664313,3248.8867408774386,0.05775079334260904,3.888,3.2814664422634006,392.8649245374858,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=20.60866093669139, endurance=107.00619306254882, efficiency=90.2500705382456)"
[108   2],255,108,2,255,15.552,3.736249422103384,4.554058482861819,1748.99161428328,3237.2902103683396,0.06183549247001169,3.888,3.2696021560144155,382.3499395451877,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=17.739770340537277, endurance=100.41348199914059, efficiency=89.19668720550985)"
[108   2],260,108,2,260,15.552,3.7685683556247653,4.5983204147764525,1762.2137816108864,3230.63524842869,0.06435650772257095,3.888,3.2626870498096943,374.71509182918356,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=15.679605133386588, endurance=95.67922201312423, efficiency=88.35626468267277)"
[108   2],265,108,2,265,15.552,3.800431217339053,4.642160207225828,1766.0246070916185,3227.1651643440046,0.06571794286898038,3.888,3.2586243355221303,372.60960308294113,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=15.091561656773717, endurance=94.32789800682436, efficiency=88.19014341934307)"
[108   2],270,108,2,270,15.552,3.82946872142071,4.545210326813304,1787.8211407980457,3211.220620546783,0.07114203425462079,3.888,3.2423352305297404,359.92784978207237,"ScoreBreakdown(accel=99.36641637168582, skidpad=75.0, autocross=11.776341803951652, endurance=86.70952223793651, efficiency=87.07556936849832)"
[108   2],275,108,2,275,15.552,3.8508227503561585,4.586949823898507,1782.889614110594,3213.4130422235503,0.07069664597216793,3.888,3.2436254361358707,361.10909838542864,"ScoreBreakdown(accel=97.7811967647046, skidpad=75.0, autocross=12.519324303240081, endurance=88.41689614391399, efficiency=87.39168117356994)"
[108   2],280,108,2,280,15.552,3.8782795667071923,4.628315144971793,1793.5391080498248,3206.195722022838,0.07340128309655404,3.888,3.2359671820803553,353.2589039165449,"ScoreBreakdown(accel=95.76858873133177, skidpad=75.0, autocross=10.919989511965117, endurance=84.74162452962969, efficiency=86.82870114361836)"
[108   2],285,108,2,285,15.552,3.906724326227902,4.669313121469187,1795.0193643066875,3203.793471761471,0.07436034113639908,3.888,3.2329547560441907,350.4640713701585,"ScoreBreakdown(accel=93.71339838354871, skidpad=75.0, autocross=10.699187698169265, endurance=84.23422192508842, efficiency=86.81726336335208)"
