pack_combo,mass,series,parallel,mass_kg,batt_mass,accel_time,skidpad_time,endur_time,energy_wh,final_soc,pack_energy_kwh,final_energy_kwh,total_points,score_breakdown
[108   2],265,108,2,265,15.552,3.800431217339053,4.642160207225828,1666.7067913186254,3434.7304231374897,0.018505748991755513,3.888,3.4646146665727673,425.3701490038372,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=31.295363528458108, endurance=131.56423738202983, efficiency=87.51054809334924)"
[108   2],270,108,2,270,15.552,3.82946872142071,4.545210326813304,1679.6283793685757,3445.8207825699747,0.014587631993896068,3.888,3.4756990621471973,415.7683879329305,"ScoreBreakdown(accel=99.36641637168582, skidpad=75.0, autocross=29.0787539665164, endurance=126.47046824288587, efficiency=85.85274935184243)"
[108   2],275,108,2,275,15.552,3.8508227503561585,4.586949823898507,1672.9176089728187,3447.2564800419736,0.014414135632557126,3.888,3.4761986147066675,418.5068956528641,"ScoreBreakdown(accel=97.7811967647046, skidpad=75.0, autocross=30.225666618370777, endurance=129.10607370611962, efficiency=86.39395856366913)"
[108   2],280,108,2,280,15.552,3.8782795667071923,4.628315144971793,1679.8851537809076,3453.947904265888,0.012190880737183085,3.888,3.4829579048709913,411.6490599110579,"ScoreBreakdown(accel=95.76858873133177, skidpad=75.0, autocross=29.035051628871578, endurance=126.37004026376617, efficiency=85.4753792870884)"
[108   2],285,108,2,285,15.552,3.906724326227902,4.669313121469187,1683.585732061151,3458.6819732816252,0.01076105217660093,3.888,3.4871595843316068,406.98615489478055,"ScoreBreakdown(accel=93.71339838354871, skidpad=75.0, autocross=28.406703267244488, endurance=124.92609562505214, efficiency=84.93995761893522)"
[108   2],290,108,2,290,15.552,3.935079819301123,4.579187861615182,1695.795063543985,3467.42899173867,0.007627509479835838,3.888,3.496069461781327,396.74124022036034,"ScoreBreakdown(accel=91.69422991893049, skidpad=75.0, autocross=26.353041103755242, endurance=120.20677963444295, efficiency=83.48718956323165)"
[108   2],295,108,2,295,15.552,3.9633417441227863,4.61836203910029,1689.3921321736025,3472.5970602506977,0.006148620056155457,3.888,3.500655443890507,398.63763958016716,"ScoreBreakdown(accel=89.7104735538761, skidpad=75.0, autocross=27.426340124163985, endurance=122.67322096046608, efficiency=83.82760494166101)"
[108   2],300,108,2,300,15.552,3.9915058253446176,4.65720733660217,1696.1564970791126,3479.9240852220596,0.003785139943433719,3.888,3.5078131242206587,392.04573279758887,"ScoreBreakdown(accel=87.76153133710751, skidpad=75.0, autocross=26.29269699483071, endurance=120.06810886217596, efficiency=82.92339560347473)"
[112   2],200,112,2,200,16.128,3.6263688434969197,4.496213348185748,1596.8588178108228,3445.765038498629,0.05724699181897581,4.032,3.4801333632220017,473.0865094608722,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=43.89835971119536, endurance=160.5259246898022, efficiency=93.66222505987471)"
[112   2],205,112,2,205,16.128,3.6441452916822072,4.376067036852291,1604.5627835867278,3455.328213094365,0.05383280902471005,4.032,3.48954082801231,467.1275106733864,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=42.454460666144534, endurance=157.20784444599215, efficiency=92.46520556124975)"
[112   2],210,112,2,210,16.128,3.6511095024580413,4.4288669578696584,1598.7078152281588,3458.5744840398065,0.05290285218805879,4.032,3.492351115802658,471.17010721618846,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=43.550546234302445, endurance=159.72664926250346, efficiency=92.89291171938254)"
[112   2],215,112,2,215,16.128,3.637075262504169,4.481046804910079,1606.0635042341944,3464.8499463931607,0.05067865076123814,4.032,3.498852397095138,465.62660509658144,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=42.174803373138595, endurance=156.5651919405134, efficiency=91.88660978292943)"
[112   2],220,112,2,220,16.128,3.6619219016776015,4.532621511412529,1615.2009026897397,3475.0854952430927,0.047472107217594095,4.032,3.509278674461352,458.7029594011685,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=40.48327603311081, endurance=152.67806183398085, efficiency=90.54162153407682)"
[112   2],225,112,2,225,16.128,3.6815379399303936,4.422192708426152,1622.3632021343753,3486.5432903707415,0.043828515081173636,4.032,3.519654337620991,453.1803283757122,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=39.170702755225385, endurance=149.66176822478934, efficiency=89.3478573956975)"
[112   2],230,112,2,230,16.128,3.692103880388501,4.470852429020283,1616.9307204013835,3489.8726428807577,0.04303511355574995,4.032,3.522054507366205,456.8304488359398,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=40.16520208574944, endurance=151.9471278504534, efficiency=89.71811889973695)"
[112   2],235,112,2,235,16.128,3.680992183321891,4.518984356243578,1624.1158085910265,3499.4071021231607,0.03972158597432352,4.032,3.532226524451406,451.3946630949488,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=38.85128059204012, endurance=148.92773604107597, efficiency=88.61564646183265)"
[112   2],240,112,2,240,16.128,3.707720844568186,4.56660959939957,1633.1084475543155,3505.927571968321,0.03746964010360967,4.032,3.539057132097878,444.8966702722628,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=37.22310642882856, endurance=145.18619154532234, efficiency=87.4873722981119)"
[112   2],245,112,2,245,16.128,3.7300323602843406,4.464215027810155,1640.0703266068722,3515.3502610494493,0.034210819893401245,4.032,3.548391584489744,439.7273469482095,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=35.97487619440628, endurance=142.3177582606274, efficiency=86.43471249317588)"
[112   2],250,112,2,250,16.128,3.744515743492414,4.509360168975846,1635.5508737406403,3522.22697754567,0.032516100352085325,4.032,3.5537838408093103,442.517565686146,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=36.78398150751694, endurance=144.17708240368037, efficiency=86.55650177494863)"
[112   2],255,112,2,255,16.128,3.736249422103384,4.554058482861819,1645.8845674814456,3531.7468405248674,0.029392537373897756,4.032,3.563459727334952,435.0823784855359,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=34.94050386120429, endurance=139.9407704682293, efficiency=85.2011041561023)"
[112   2],260,112,2,260,16.128,3.7685683556247653,4.5983204147764525,1654.0070450387443,3543.2321277419137,0.025762249997276054,4.032,3.575246903112015,429.13670122361333,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=33.50766447183881, endurance=136.64810531500933, efficiency=83.98093143676516)"
[112   2],265,112,2,265,16.128,3.800431217339053,4.642160207225828,1657.8820176987767,3551.763908376991,0.023256902738754064,4.032,3.5833324474516988,426.19449527590393,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=32.82904957851653, endurance=135.08864817816453, efficiency=83.27679751922287)"
[112   2],270,112,2,270,16.128,3.82946872142071,4.545210326813304,1670.7499993783608,3563.582389764001,0.019303705654905964,4.032,3.5950229257456203,416.57582170949615,"ScoreBreakdown(accel=99.36641637168582, skidpad=75.0, autocross=30.598093278674448, endurance=129.961910232958, efficiency=81.64940182617791)"
